,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,uid
261,,,4,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,31420.0
1978,,,2,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,218243.0
1531,,,20,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,169985.0
351,,,28,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,40035.0
1684,,,28,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,183510.0
1488,,,7,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,165052.0
496,,,16,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,52924.0
434,,,14,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,47028.0
605,,,27,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,66292.0
1913,,,21,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,210292.0
1689,,,19,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,183894.0
1784,,,30,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,195941.0
768,,,11,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,84719.0
625,,,19,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,68947.0
841,,,28,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,94708.0
526,,,13,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,57104.0
1280,,,19,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,139761.0
1140,,,28,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,124993.0
774,,,14,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,85849.0
649,,,29,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,71408.0
203,,,11,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,23513.0
1495,,,23,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,166126.0
1008,,,30,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,110383.0
659,,,1,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,72538.0
541,,,14,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,59277.0
1561,,,12,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,172130.0
1830,,,14,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,201099.0
590,,,6,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,64985.0
1494,,,27,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,165993.0
89,,,8,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,9401.0
1368,,,30,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,150540.0
1776,,,18,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,195406.0
1864,,,22,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,204367.0
729,,,3,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,80778.0
1846,,,18,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,202505.0
1908,,,25,,,,,,,,,,,,,,19.0,,65.0,,,,,,,,,,,209833.0
1590,,,20,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,174733.0
2281,,,29,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,249014.0
1809,,,18,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,198611.0
409,,,13,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,44806.0
514,,,5,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,54902.0
732,,,4,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,80920.0
365,,,12,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,41058.0
1868,,,18,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,204760.0
2152,,,17,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,237081.0
872,,,22,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,97885.0
1343,,,23,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,147454.0
1420,,,27,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,158187.0
2180,,,19,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,239835.0
1904,,,3,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,209187.0
2266,,,22,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,247382.0
619,,,5,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,67856.0
962,,,3,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,106486.0
181,,,17,,,,,,,,,,,,,,19.0,,65.0,,,,,,,,,,,21289.0
771,,,31,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,85166.0
70,,,22,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,7759.0
1297,,,11,,,,,,,,,,,,,,19.0,,65.0,,,,,,,,,,,142517.0
1540,,,7,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,170332.0
366,,,10,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,41240.0
1821,,,19,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,200019.0
23,,,20,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,2971.0
1488,,,7,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,165052.0
1992,,,19,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,219514.0
2367,,,25,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,259438.0
25,,,19,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,3351.0
1851,,,27,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,203291.0
273,,,5,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,32337.0
1564,,,22,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,172383.0
1277,,,29,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,139452.0
1158,,,5,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,127024.0
1349,,,7,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,148116.0
342,,,31,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,39145.0
2034,,,28,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,225377.0
1907,,,5,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,209745.0
2276,,,8,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,248569.0
1817,,,20,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,199579.0
1028,,,25,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,112378.0
1877,,,1,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,205056.0
320,,,25,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,37117.0
1366,,,11,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,150255.0
1207,,,14,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,132665.0
1067,,,27,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,116014.0
2289,,,11,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,249500.0
2247,,,10,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,245417.0
867,,,10,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,97635.0
1473,,,18,,,,,,,,,,,,,,19.0,,65.0,,,,,,,,,,,163791.0
1893,,,26,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,207533.0
1724,,,5,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,188211.0
1491,,,20,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,165591.0
1715,,,19,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,187404.0
940,,,31,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,104681.0
2277,,,13,,,,,,,,,,,,,,19.0,,65.0,,,,,,,,,,,248765.0
611,,,13,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,67341.0
606,,,25,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,66518.0
1720,,,2,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,187878.0
1803,,,7,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,197835.0
2062,,,22,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,228658.0
2124,,,31,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,234863.0
1,,,22,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,357.0
205,,,23,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,23776.0
1020,,,17,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,111768.0
1845,,,29,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,202480.0
889,,,12,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,99507.0
1014,,,11,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,110789.0
1575,,,9,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,173902.0
983,,,25,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,108754.0
485,,,27,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,52293.0
1147,,,29,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,125814.0
1688,,,13,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,183878.0
177,,,9,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,20689.0
1638,,,28,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,178529.0
965,,,4,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,106813.0
42,,,16,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,5260.0
2212,,,27,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,242328.0
1405,,,21,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,155139.0
2324,,,2,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,254226.0
1764,,,17,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,193684.0
480,,,27,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,51879.0
1150,,,4,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,126179.0
2199,,,24,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,241206.0
371,,,6,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,41716.0
472,,,22,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,50774.0
2278,,,26,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,248775.0
1376,,,27,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,152034.0
639,,,11,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,70687.0
781,,,26,,,,,,,,,,,,,,19.0,,65.0,,,,,,,,,,,86989.0
448,,,16,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,48421.0
945,,,15,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,105099.0
1312,,,7,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,144325.0
609,,,14,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,67129.0
1264,,,8,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,138558.0
1334,,,24,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,146603.0
1108,,,30,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,119766.0
606,,,25,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,66518.0
1438,,,17,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,160176.0
351,,,28,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,40035.0
1939,,,22,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,212771.0
1319,,,19,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,145111.0
40,,,27,,,,,,,,,,,,,,19.0,,65.0,,,,,,,,,,,5090.0
500,,,3,,,,,,,,,,,,,,19.0,,65.0,,,,,,,,,,,53553.0
1092,,,1,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,118392.0
98,,,2,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,10880.0
314,,,29,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,36522.0
286,,,12,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,33587.0
393,,,12,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,43657.0
2337,,,24,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,256367.0
2021,,,14,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,224187.0
1350,,,10,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,148150.0
1770,,,26,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,193984.0
1827,,,31,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,200608.0
171,,,11,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,19342.0
1711,,,30,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,186950.0
286,,,12,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,33587.0
26,,,5,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,3391.0
1846,,,18,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,202505.0
303,,,9,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,35925.0
2035,,,30,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,225667.0
2103,,,10,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,232892.0
2165,,,6,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,238324.0
126,,,10,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,14352.0
41,,,11,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,5151.0
1989,,,2,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,219339.0
153,,,7,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,17044.0
222,,,5,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,27032.0
283,,,21,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,33262.0
2223,,,6,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,243413.0
1088,,,7,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,118106.0
761,,,14,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,84032.0
2011,,,19,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,222630.0
2272,,,1,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,248268.0
458,,,9,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,49253.0
1686,,,7,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,183642.0
506,,,30,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,54109.0
1159,,,5,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,127044.0
467,,,18,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,50273.0
59,,,24,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,6874.0
843,,,3,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,94848.0
1163,,,17,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,127619.0
1029,,,22,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,112433.0
273,,,5,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,32337.0
2244,,,11,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,245144.0
3,,,3,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,498.0
1403,,,4,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,154968.0
692,,,29,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,75607.0
1986,,,9,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,218650.0
871,,,5,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,97873.0
1135,,,6,,,,,,,,,,,,,,19.0,,65.0,,,,,,,,,,,124315.0
1268,,,3,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,139090.0
1954,,,4,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,214691.0
1130,,,11,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,123188.0
1997,,,11,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,220121.0
1662,,,20,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,181005.0
2361,,,30,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,259124.0
1670,,,8,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,182166.0
589,,,28,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,64874.0
1970,,,14,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,216921.0
1918,,,11,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,210663.0
1572,,,19,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,173539.0
1078,,,27,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,117415.0
1600,,,24,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,175196.0
1162,,,2,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,127444.0
681,,,1,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,73984.0
1253,,,27,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,137755.0
593,,,26,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,65138.0
2351,,,19,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,257804.0
1810,,,3,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,198679.0
1364,,,6,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,150133.0
2049,,,31,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,227326.0
555,,,13,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,60818.0
1818,,,10,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,199795.0
244,,,13,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,29239.0
1093,,,11,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,118428.0
350,,,28,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,40003.0
2097,,,9,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,232533.0
478,,,1,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,51660.0
1898,,,16,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,208385.0
375,,,25,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,42330.0
25,,,19,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,3351.0
2348,,,20,,,,,,,,,,,,,,19.0,,65.0,,,,,,,,,,,257397.0
2351,,,19,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,257804.0
1524,,,2,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,169135.0
1953,,,22,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,214576.0
517,,,31,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,56034.0
1286,,,14,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,140732.0
577,,,14,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,63619.0
1415,,,8,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,157229.0
1206,,,6,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,132536.0
1961,,,22,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,215519.0
101,,,11,,,,,,,,,,,,,,19.0,,65.0,,,,,,,,,,,11445.0
1307,,,16,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,143711.0
540,,,9,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,59119.0
38,,,7,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,4636.0
2104,,,25,,,,,,,,,,,,,,19.0,,65.0,,,,,,,,,,,232903.0
1976,,,19,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,218060.0
572,,,9,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,62715.0
1294,,,2,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,141952.0
1646,,,11,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,179608.0
2330,,,14,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,254961.0
233,,,10,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,28043.0
1949,,,10,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,213900.0
940,,,31,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,104681.0
436,,,19,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,47150.0
595,,,27,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,65444.0
1370,,,31,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,151156.0
410,,,30,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,44847.0
419,,,28,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,45845.0
457,,,4,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,49135.0
1663,,,18,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,181345.0
9,,,7,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,1227.0
314,,,29,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,36522.0
1699,,,21,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,184868.0
2035,,,30,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,225667.0
449,,,20,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,48448.0
859,,,4,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,96956.0
1492,,,10,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,165804.0
2261,,,18,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,246881.0
96,,,24,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,10597.0
1430,,,1,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,159173.0
377,,,9,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,42550.0
326,,,9,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,37969.0
1414,,,7,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,157206.0
2297,,,21,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,250404.0
1424,,,22,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,158763.0
603,,,14,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,66195.0
1151,,,5,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,126258.0
185,,,10,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,21668.0
38,,,7,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,4636.0
2151,,,27,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,236918.0
2186,,,25,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,240242.0
2389,,,27,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,262052.0
1235,,,9,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,136039.0
1334,,,24,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,146603.0
1216,,,30,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,133358.0
1759,,,24,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,192596.0
1749,,,5,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,191794.0
879,,,4,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,98701.0
264,,,18,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,31684.0
1696,,,3,,,,,,,,,,,,,,19.0,,65.0,,,,,,,,,,,184625.0
2027,,,10,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,224651.0
1508,,,18,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,167587.0
1319,,,19,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,145111.0
1518,,,10,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,168548.0
1251,,,15,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,137553.0
854,,,3,,,,,,,,,,,,,,19.0,,65.0,,,,,,,,,,,96262.0
2014,,,11,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,222836.0
1868,,,18,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,204760.0
1048,,,11,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,114072.0
1347,,,26,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,147749.0
2089,,,20,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,231127.0
1198,,,20,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,131458.0
48,,,18,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,5823.0
73,,,22,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,8066.0
1862,,,8,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,204094.0
920,,,10,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,103012.0
708,,,3,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,78115.0
1921,,,7,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,210984.0
1107,,,28,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,119730.0
1003,,,24,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,110134.0
49,,,25,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,5845.0
368,,,22,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,41311.0
1442,,,9,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,160436.0
2052,,,13,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,227721.0
1510,,,29,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,167594.0
446,,,17,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,48184.0
2127,,,21,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,235423.0
217,,,19,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,26022.0
1170,,,9,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,128251.0
1333,,,27,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,146568.0
1765,,,6,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,193743.0
1785,,,28,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,195946.0
901,,,9,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,101461.0
672,,,18,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,73688.0
1063,,,15,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,115415.0
1336,,,2,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,146709.0
1549,,,16,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,171133.0
2102,,,24,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,232752.0
